Price,Model Year,Mileage,Eng_Cap,City_Lahore,City_Islamabad,City_Karachi,City_Un-Registered,Eng_Type_Petrol,Eng_Type_Hybrid,Eng_Type_Diesel,Transmission_Manual,Transmission_Automatic,Body_Type_Hatchback,Body_Type_Sedan,Body_Type_SUV,Body_Type_Mini Van,Body_Type_Crossover,Make_Suzuki,Make_Toyota,Make_Honda,Make_Daihatsu,Make_Nissan
880000.0000000001,2010,156000,660,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1550000.0,2015,48000,660,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
975000.0,2001,96000,1000,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2975000.0,2019,29000,1500,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
525000.0,2005,250000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1400000.0,2015,63500,660,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1400000.0,2016,135000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1300000.0,2013,65000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
700000.0,2014,75000,800,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1350000.0,2009,85881,1300,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2750000.0,2018,14000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1700000.0,2012,85000,1800,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2295000.0,2007,94000,1500,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1410000.0,2010,97000,1000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2100000.0,2014,82000,1000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1350000.0,2014,160000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
990000.0,2015,102000,660,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2795000.0,2018,46000,1500,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2750000.0,2017,276000,2000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16500000.0,2014,50000,2700,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
950000.0,2004,465450,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
900000.0,2019,8000,800,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
880000.0000000001,2015,60000,800,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1350000.0,2007,98000,1800,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
650000.0,2007,99000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1450000.0,2018,10400,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1505000.0,2018,35000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1700000.0,2017,4500,660,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1350000.0,2011,77000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1580000.0,2010,138000,1800,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2690000.0,2018,51000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
550000.0,2010,43300,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3335000.0,2018,11000,1500,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
36500000.0,2016,29000,4608,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1280000.0,2013,93500,1300,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1250000.0,2015,160000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
710000.0,2006,120000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
570000.0,2006,80000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3600000.0,2014,200000,2400,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3350000.0,2017,21500,1800,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
650000.0,1995,150000,1500,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
720000.0,2013,65000,800,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2600000.0,2018,13700,1500,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
850000.0,2018,39000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
685000.0,2005,123456,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2290000.0,2014,108000,1500,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
550000.0,2006,100000,1000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1385000.0,2015,62000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1500000.0,2018,45000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1925000.0,2017,40000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
625000.0,1996,165000,1600,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
13500000.0,2013,76000,4000,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1150000.0,2014,103000,660,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400000.0,2016,125000,660,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
680000.0,2015,35000,800,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
275000.0,1994,123456,1300,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1060000.0,2010,123456,660,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1190000.0,2012,60000,660,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1325000.0,2013,97000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
580000.0,2007,100000,800,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2850000.0,2018,31000,1500,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2225000.0,2017,65000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1150000.0,2006,150000,1300,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
450000.0,2001,50000,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3800000.0,2014,54000,1500,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
750000.0,2013,75000,800,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
420000.0,2009,120000,800,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2875000.0,2017,28400,1500,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
750000.0,2013,75000,800,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2800000.0,2016,30000,1200,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
750000.0,2013,55000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1100000.0,2005,121000,1600,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2825000.0,2017,28450,1500,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1180000.0,2010,86000,1300,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1290000.0,2012,65000,1300,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
900000.0,1994,111111,1500,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2750000.0,2014,75700,1500,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
3900000.0,2014,37000,1500,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1450000.0,2014,78000,660,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2250000.0,1996,200000,3000,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2000000.0,2015,100000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
880000.0000000001,2017,50000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1850000.0,2012,120000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1350000.0,2014,88000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
11700000.0,2011,60000,2700,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1500000.0,2015,50000,660,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2100000.0,2019,40000,1000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
475000.0,2008,85000,800,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3650000.0,2018,20200,1800,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2375000.0,2007,116000,2400,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1300000.0,2015,57000,660,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
630000.0,2006,120000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2350000.0,1997,250230,3400,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
575000.0,2008,100000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
290000.0,1992,160000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3300000.0,2017,100000,1600,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4800000.0,2017,40000,1500,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1800000.0,2014,200100,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1365000.0,2018,51000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4500000.0,2014,38000,1800,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3500000.0,2015,78000,1500,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1525000.0,2010,123456,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
460000.0,2005,150000,800,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
975000.0,2012,65000,660,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1475000.0,2013,45000,660,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1350000.0,2013,55000,660,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
360000.0,1991,178450,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2650000.0,2011,55000,1800,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
535000.0,2006,64200,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1575000.0,2017,22400,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
550000.0,2006,60000,660,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
4280000.0,2015,67000,1500,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2250000.0,2016,35000,1000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
490000.00000000006,2003,110300,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1250000.0,2014,75000,660,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4950000.0,2005,76700,2700,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1150000.0,2014,60000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4650000.0,2004,93000,2700,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1350000.0,2014,60000,660,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1500000.0,2008,81000,2000,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1520000.0,2019,46000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1450000.0,2018,135000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3400000.0,2014,77000,1500,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
750000.0,2000,190000,1600,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1275000.0,2008,165400,1000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2875000.0,2015,75000,1800,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1500000.0,1997,100000,2300,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1250000.0,2006,129000,1300,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1325000.0,2016,75000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2165000.0,2015,100000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
900000.0,1997,190000,1800,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2660000.0,2019,35000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
550000.0,2011,78000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1150000.0,2007,70000,660,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1100000.0,2006,116582,1500,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2125000.0,2016,83000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2835000.0,1999,108500,2700,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1135000.0,2008,48000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1350000.0,2013,148000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
550000.0,2005,172000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1650000.0,2012,75000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1075000.0,2010,80000,660,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1600000.0,2003,150000,1500,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2900000.0,2007,115900,3000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
850000.0,2018,8000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2250000.0,2017,65000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1320000.0,2016,78000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2145000.0,2016,65298,1300,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
425000.0,1997,140000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1575000.0,2018,58200,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
680000.0,1996,100000,1600,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
990000.0,2004,217000,1600,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4000000.0,2018,22000,1500,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
520000.0,2007,82000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2100000.0,2007,181000,1500,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1350000.0,2015,77000,2400,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000.0,1998,120000,1600,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
370000.0,2004,50000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1150000.0,2007,150000,1000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1430000.0,2006,125000,1800,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1510000.0,2011,100000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2000000.0,2000,160000,2400,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1595000.0,2014,32000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1750000.0,1993,168520,2700,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
575000.0,2004,150000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
520000.0,2007,105000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2650000.0,2015,61000,1800,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1675000.0,2010,142000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1340000.0,2008,100000,1000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1025000.0,2007,125000,1000,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2145000.0,2016,65298,1300,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
935000.0,1995,120000,1500,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1350000.0,2015,57000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1525000.0,2014,40000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1250000.0,2007,100000,1000,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1375000.0,2013,50000,660,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1275000.0,2002,100000,2000,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
10200000.0,2010,80000,2700,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1400000.0,2014,92200,660,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
295000.0,1990,150000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1275000.0,2016,60000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1330000.0,2016,46000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1275000.0,2008,160000,1800,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3450000.0,2014,95000,1500,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1789999.9999999998,2006,197000,1500,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
430000.0,2001,123456,1600,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
850000.0,2012,108000,660,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3250000.0,2017,57000,1800,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
550000.0,2018,68000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1135000.0,2006,100000,1300,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1525000.0,2019,6500,1600,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1000000.0,2006,168054,1300,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1350000.0,2013,85000,660,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1100000.0,2012,90000,660,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
270000.0,1993,179801,1000,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
600000.0,2009,114000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
525000.0,2001,100000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1410000.0,2017,31000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3200000.0,2017,27600,1500,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2000000.0,2017,45000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
800000.0,2007,100000,660,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1060000.0,2019,17000,800,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2800000.0,2014,70000,1500,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1750000.0,2011,107126,1800,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
825000.0,2009,90000,660,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1250000.0,2014,80000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3400000.0,2018,37000,1600,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
650000.0,2015,70000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1200000.0,2007,160000,1300,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2235000.0,2016,64000,1600,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2300000.0,2013,250000,2500,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1289000.0,2014,107000,660,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1300000.0,2014,86000,660,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
265000.0,1997,95000,800,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1550000.0,2018,70000,660,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1750000.0,2013,100000,1300,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5350000.0,2015,97000,2700,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2850000.0,2008,180000,3000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1375000.0,2010,71100,1000,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1830000.0,2007,80000,1500,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1475000.0,2012,111000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2300000.0,2007,119300,2400,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1400000.0,2019,30000,1300,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1830000.0,2015,70000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1400000.0,2007,74000,1300,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1700000.0,2019,26969,1000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1300000.0,2007,180000,1500,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1300000.0,2015,111111,660,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
560000.0,2005,85000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
675000.0,2007,100000,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
725000.0,2008,100000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3600000.0,2018,37000,1800,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
225000.0,1992,185000,1300,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1050000.0,2013,81041,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1825000.0,2015,82600,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1325000.0,2009,100000,1000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1275000.0,2016,40000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1450000.0,2006,140000,1300,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2980000.0,2018,21000,1600,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
395000.0,2008,70000,800,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1450000.0,2016,65000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1630000.0,2017,38000,1300,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2020000.0,2014,44000,1000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3050000.0,2018,30000,1600,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1365000.0,2011,89000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
830000.0000000001,2011,81000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1625000.0,2012,150000,1300,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
850000.0,2018,29000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
750000.0,2013,90000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1215000.0,2013,80545,660,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
200000.0,1991,120000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13100000.0,2013,40000,2700,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1020000.0,2018,14000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2270000.0,2014,90000,1500,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
750000.0,2016,77000,800,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1160000.0,2008,93000,660,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
650000.0,2007,170000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1590000.0,2018,20000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1850000.0,2014,66301,1300,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
830000.0000000001,2013,40000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
340000.0,2000,99000,1000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1075000.0,2006,145000,1600,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
